Frame	Time	Elec	VdW	Nonbond
469	93.8	-457.626	-218.708	-676.334
470	94	-525.151	-221.435	-746.585
471	94.2	-574.5	-204.106	-778.607
472	94.4	-526.864	-231.447	-758.311
473	94.6	-554.367	-216.452	-770.819
474	94.8	-554.03	-225.155	-779.186
475	95	-537.242	-205.606	-742.848
476	95.2	-558.454	-215.111	-773.565
477	95.4	-438.497	-207.381	-645.877
478	95.6	-508.973	-206.415	-715.388
479	95.8	-513.315	-203.678	-716.993
480	96	-570.715	-201.9	-772.615
481	96.2	-664.62	-223.942	-888.562
482	96.4	-694.037	-198.62	-892.657
483	96.6	-628.643	-214.707	-843.35
484	96.8	-580.874	-214.235	-795.109
485	97	-611.858	-202.354	-814.211
486	97.2	-565.919	-219.724	-785.643
487	97.4	-488.668	-230.669	-719.336
488	97.6	-422.941	-216.38	-639.322
489	97.8	-474.522	-206.979	-681.5
490	98	-526.308	-210.086	-736.394
491	98.2	-517.786	-208.54	-726.326
492	98.4	-571.271	-200.309	-771.58
493	98.6	-483.254	-197.246	-680.5
494	98.8	-472.629	-201.872	-674.501
495	99	-375.648	-198.367	-574.015
496	99.2	-467.633	-200.429	-668.062
497	99.4	-456.076	-212.625	-668.701
498	99.6	-483.678	-210.508	-694.186
499	99.8	-439.92	-200.96	-640.881
500	100	-421.336	-198.209	-619.545
501	100.2	-485.082	-202.338	-687.419
502	100.4	-375.196	-208.442	-583.638
503	100.6	-454.441	-203.136	-657.577
504	100.8	-481.982	-193.473	-675.456
505	101	-438.562	-211.22	-649.782
506	101.2	-463.557	-213.972	-677.529
507	101.4	-580.174	-206.311	-786.485
508	101.6	-559.785	-197.22	-757.005
509	101.8	-460.131	-204.771	-664.902
510	102	-420.921	-206.793	-627.714
511	102.2	-367.128	-194.649	-561.777
512	102.4	-533.331	-202.971	-736.302
513	102.6	-528.538	-186.293	-714.831
514	102.8	-434.292	-198.714	-633.006
515	103	-479.139	-191.574	-670.714
516	103.2	-400.165	-209.692	-609.857
517	103.4	-413.929	-191.064	-604.993
518	103.6	-465.99	-194.386	-660.376
519	103.8	-575.02	-221.433	-796.452
520	104	-557.35	-215.914	-773.264
521	104.2	-534.005	-203.95	-737.955
522	104.4	-551.273	-212.478	-763.751
523	104.6	-589.596	-231.489	-821.086
524	104.8	-505.196	-210.743	-715.939
525	105	-548.187	-224.193	-772.38
526	105.2	-508.183	-231.41	-739.594
527	105.4	-530.029	-236.048	-766.077
528	105.6	-490.92	-222.317	-713.237
529	105.8	-461.107	-214.636	-675.743
530	106	-507.006	-222.007	-729.013
531	106.2	-476.01	-205.692	-681.702
532	106.4	-639.821	-229.389	-869.21
533	106.6	-669.958	-238.836	-908.793
534	106.8	-564.92	-215.848	-780.768
535	107	-571.158	-206.559	-777.717
536	107.2	-576.769	-215.739	-792.509
537	107.4	-615.26	-208.484	-823.744
538	107.6	-523.737	-227.844	-751.581
539	107.8	-539.086	-201.84	-740.926
540	108	-483.327	-200.27	-683.597
541	108.2	-525.135	-207.504	-732.639
542	108.4	-556.062	-204.773	-760.835
543	108.6	-511.353	-208.195	-719.548
544	108.8	-552.44	-208.499	-760.94
545	109	-498.707	-216.721	-715.428
546	109.2	-532.039	-192.81	-724.85
547	109.4	-508.935	-208.792	-717.728
548	109.6	-531.033	-214.033	-745.067
549	109.8	-460.656	-213.55	-674.206
550	110	-458.857	-209.181	-668.038
551	110.2	-482.565	-212.861	-695.426
552	110.4	-491.383	-213.867	-705.25
553	110.6	-520.298	-227.496	-747.794
554	110.8	-563.522	-205.879	-769.401
555	111	-521.884	-217.398	-739.282
556	111.2	-470.617	-219.111	-689.729
557	111.4	-390.712	-205.569	-596.281
558	111.6	-476.14	-214.757	-690.897
559	111.8	-488.099	-208.669	-696.768
560	112	-415.69	-216.626	-632.316
561	112.2	-414.514	-213.265	-627.78
562	112.4	-419.816	-211.674	-631.49
563	112.6	-451.6	-221.447	-673.047
564	112.8	-417.739	-204.717	-622.456
565	113	-451.184	-205.034	-656.218
566	113.2	-468.729	-214.503	-683.232
567	113.4	-420.465	-214.711	-635.176
568	113.6	-495.008	-213.329	-708.337
569	113.8	-454.668	-212.015	-666.683
570	114	-475.767	-237.953	-713.72
571	114.2	-521.49	-218.619	-740.109
572	114.4	-481.933	-201.139	-683.071
573	114.6	-430.003	-213.701	-643.704
574	114.8	-467.706	-231.876	-699.582
575	115	-477.178	-217.648	-694.827
576	115.2	-504.38	-207.499	-711.879
577	115.4	-510.815	-219.062	-729.877
578	115.6	-562.005	-214.437	-776.441
579	115.8	-506.848	-230.246	-737.094
580	116	-501.132	-218.726	-719.858
581	116.2	-490.469	-223.075	-713.544
582	116.4	-536.792	-199.952	-736.744
583	116.6	-445.54	-207.467	-653.007
584	116.8	-410.626	-213.743	-624.37
585	117	-435.599	-212.801	-648.4
586	117.2	-510.104	-199.86	-709.964
587	117.4	-542.985	-207.053	-750.038
588	117.6	-507.35	-199.33	-706.68
589	117.8	-469.865	-207.478	-677.343
590	118	-433.289	-195.644	-628.933
591	118.2	-485.925	-203.902	-689.827
592	118.4	-437.755	-201.858	-639.613
593	118.6	-489.763	-212.262	-702.025
594	118.8	-503.112	-210.944	-714.056
595	119	-517.115	-214.416	-731.53
596	119.2	-497.884	-202.801	-700.685
597	119.4	-448.925	-212.551	-661.476
598	119.6	-574.641	-204.502	-779.143
599	119.8	-515.308	-214.928	-730.236
600	120	-525.519	-209.209	-734.727
601	120.2	-532.06	-220.909	-752.969
602	120.4	-519.563	-221.856	-741.419
603	120.6	-515.801	-220.939	-736.74
604	120.8	-433.387	-221.666	-655.053
605	121	-496.645	-221.956	-718.601
606	121.2	-523.207	-213.04	-736.247
607	121.4	-441.214	-201.083	-642.298
608	121.6	-445.452	-194.804	-640.255
609	121.8	-561.374	-211.063	-772.437
610	122	-517.369	-226.718	-744.087
611	122.2	-532.552	-205.548	-738.101
612	122.4	-491.479	-202.364	-693.843
613	122.6	-503.071	-208.39	-711.46
614	122.8	-383.376	-201.637	-585.013
615	123	-348.906	-190.379	-539.285
616	123.2	-535.881	-183.512	-719.393
617	123.4	-544.627	-202.802	-747.43
618	123.6	-545.061	-199.768	-744.828
619	123.8	-598.042	-205.638	-803.681
620	124	-585.846	-224.745	-810.591
621	124.2	-580.625	-199.508	-780.133
622	124.4	-596.709	-203.567	-800.277
623	124.6	-491.823	-212.1	-703.923
624	124.8	-566.531	-214.821	-781.352
625	125	-482.149	-196.061	-678.21
626	125.2	-527.121	-190.014	-717.135
627	125.4	-552.73	-206.873	-759.602
628	125.6	-491.93	-204.972	-696.902
