Frame	Time	Elec	VdW	Nonbond
631	186.2	-145.637	-104.308	-249.945
632	186.4	-149.63	-99.591	-249.221
633	186.6	-97.5822	-117.954	-215.536
634	186.8	-128.672	-103.432	-232.104
635	187	-197.885	-114.511	-312.396
636	187.2	-174.175	-111.594	-285.769
637	187.4	-220.698	-118.693	-339.391
638	187.6	-222.498	-112.728	-335.226
639	187.8	-171.53	-105.948	-277.478
640	188	-201.055	-100.613	-301.668
641	188.2	-178.092	-92.1162	-270.208
642	188.4	-218.151	-102.825	-320.976
643	188.6	-201.08	-93.0805	-294.161
644	188.8	-158.741	-112.144	-270.885
645	189	-147.578	-94.0524	-241.631
646	189.2	-143.605	-98.2537	-241.858
647	189.4	-133.121	-109.076	-242.197
648	189.6	-112.147	-103.245	-215.393
649	189.8	-61.6237	-109.439	-171.063
650	190	-94.5727	-107.501	-202.074
651	190.2	-101.724	-112.035	-213.759
652	190.4	-131.202	-122.421	-253.623
653	190.6	-206.138	-109.675	-315.813
654	190.8	-150.352	-118.314	-268.665
655	191	-163.715	-105.381	-269.096
